0,original_shape_Compactness2,original_shape_LeastAxis,original_shape_Elongation,logarithm_glrlm_GrayLevelNonUniformity,exponential_firstorder_Minimum,exponential_firstorder_Kurtosis,exponential_glszm_SmallAreaEmphasis,exponential_glszm_SmallAreaLowGrayLevelEmphasis,squareroot_glrlm_LongRunLowGrayLevelEmphasis,wavelet-LHL_glcm_InverseVariance,wavelet-LHH_firstorder_Mean,wavelet-LHH_firstorder_Skewness,wavelet-LHH_firstorder_Kurtosis,wavelet-LHH_glcm_ClusterShade,wavelet-HLL_firstorder_Mean,wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,wavelet-LLH_firstorder_Skewness,wavelet-LLH_glcm_Imc1,wavelet-HLH_firstorder_Median,wavelet-HHH_firstorder_Skewness,wavelet-HHH_glcm_Autocorrelation,wavelet-HHL_firstorder_Kurtosis,wavelet-HHL_glcm_InverseVariance,wavelet-HHL_glcm_MaximumProbability,wavelet-HHL_glszm_GrayLevelNonUniformity
2064742,-0.44626121626874177,-0.027736836643603605,0.9867483910675191,-0.7305388582193865,-0.5988078953571458,-0.4436158860767273,0.8162919409808364,0.8263402937467995,-0.43336188320006475,-0.823729076693485,-0.3481098338289817,0.11246900480141017,-0.05755674651907927,-0.046976422666119975,-0.17940979851228975,-0.010984745786396442,0.16414156132420527,0.4161148444062849,0.7854857040696439,-0.3611743659282175,1.8242932751654592,0.39677916127196,0.49311474649476594,-1.0936901103893795,0.37966242524719396
2069266,1.6732942330257212,0.20766035569711333,0.6286306128315082,-0.18858871900954113,0.7132106159561604,-0.4679225336747685,0.4472093760401319,0.35790654117012793,-0.40642451996265155,0.9272922628616382,0.20319942758271614,-0.006165558439226304,-0.5842669575850031,-0.08807351060072181,-0.19360716269985598,-0.7041889215499143,0.0568227109048406,0.2964853857357849,0.09575887881966914,2.507587582624744,0.6569630355060573,3.3404139399014134,-0.9313578276765754,0.46224657110716166,-0.5402698805358568
2078766,0.7003044206285024,-0.6477158380207582,-0.07944544409323799,0.08190271837359583,0.0034107671619446767,-0.6088361935467916,-0.9778224515026087,-0.8825801199204566,0.36810213399652014,-0.7465590422000015,-0.5186742292733001,-0.7943886874709774,-0.3266345600814976,-0.09826184589130812,0.5534908846382659,-1.5818433580787525,-1.3645100270879469,-0.31159403640729516,-0.1745684371225201,0.8148144553693754,-0.7998975374905927,0.31715617636856974,-1.1671499467274458,0.8626593448130491,-0.580666038240155
2087925,-0.25713717296465877,1.197002324209875,0.20645286854174033,1.001809301189531,0.16699245225880754,-0.25886973461136026,1.1171906087548362,1.0765895370225267,-0.39782055200816363,1.1078818946518516,-0.20778237268597444,-0.36272181550552884,-0.2784434683232422,-0.0937820656528026,0.010711352423847638,0.056061736332031216,1.1088929909555973,0.47122797306406145,-0.91089576610467,-1.5108538667444753,0.6553131820886463,0.8679546583005702,-0.17950163183587445,0.3091539304216883,-0.5994739659166156
2162482,0.9242050586418104,2.1998422897323784,0.38075631296386986,2.9494083104278923,-0.7567760315905707,0.8319786866786548,0.16461448384562224,0.16015479972328955,-0.4430311803171526,-0.43438719756909266,-0.26376770553694096,-0.13909419671290318,0.08411470746163983,-0.040186479539871596,-0.2585329349607842,-0.16222334791636944,0.11386333893165478,1.2234898656962272,-0.4894903100150436,-0.05136901285435518,0.6580142787955106,0.35416593993037027,0.3634410973319791,-0.9898753113160811,1.3726538290011865
2201121,1.633715935423644,-0.14499195245381474,1.1986979530737885,-0.7149606331588153,0.32078284382625727,4.456674093497521,0.5844086755666535,-0.05712182512055684,-0.406654688513837,-1.0763389760336315,0.9490925765125982,0.9767551473849087,0.10306635193407163,0.12463389953591361,0.9136308124640933,-0.6854875268213863,-0.39069789306637115,-0.45936590784191594,0.6936027633971568,-0.9372225529981598,0.6546915572513938,-0.7132987313529354,1.1289728930389593,-0.685055358666219,-0.10896321212018316
2215907,-1.8957675867389314,-0.5485549094202262,-1.077954451639084,-1.0771161120644095,0.004158674443238015,-0.18168728242186283,-0.977821429802499,-0.8825762271763639,-0.3649440283818332,0.2701601191089787,0.3963431429050017,-0.5299592104417177,-0.220416594518779,-0.06730057442651237,1.5494127831043474,0.31581664958155087,-0.13069434347355988,-0.3293324352053607,1.007713241519868,-3.4078302838266343,1.8214443226569317,-0.046002920613797585,1.278061323742872,0.056218629715788164,0.12234010206796678
2220159,0.6687812108888223,-0.19909814668050732,0.47504834510877353,0.016640955006140358,-0.7280963179982077,-0.10295285364368596,0.6491649801877674,0.6671493935880957,-0.23331475505660643,0.1743423020116716,-0.17934910712999413,-0.28521337070467,-0.2895577262433046,-0.09759595863825755,0.20418783796971476,0.40634738123683856,0.608615786256078,0.5954987835343966,-0.12034468389171228,0.12438939031260526,-0.8059952000367501,0.8295159418694588,-0.611832078757072,0.5172820000663051,-0.36625566273107685
2252878,0.900740477394936,-0.8094104884020855,-0.11660228121762076,-1.1842405239605023,0.45189726211364695,-0.14271820382242845,1.6079177211343187,1.5803770049906933,-0.4151402271300792,-0.7445294331498735,1.3576298803905928,0.013393782406442628,-0.416234115354327,-0.03713989773159345,1.4038272283181592,0.009888835576496275,-0.17427924692809016,-1.5232211466965442,1.1683573739569526,-1.1987398423999793,0.646692473708548,-0.425827887215201,0.4141176390761212,-0.3735342836793307,0.2981517971800347
2305736,1.4274798053935116,0.7266737043184077,-0.11249762649058025,0.409825118772264,-0.25964397181419946,-0.10326466711540468,2.1142942890640013,2.06270890619835,-0.42620416184238974,0.4194018631457332,-0.07861136201637454,-0.18329892971791306,-0.4618125976582269,-0.08672203700194951,0.8211118760566218,-0.35359732338123767,-1.3104260331804316,1.033176780547547,-0.23227351709688826,0.2090822389964991,-0.21801527799261872,-0.19756445571091108,-0.14705145010165233,0.12202032194933389,-0.14163526933755116
2308926,0.24340031691138114,0.8311812864098129,1.2715494857925236,0.0007390965424488249,0.841134325973661,0.1791540870261516,0.4772327460413225,0.11318441201242523,-0.41311914802467087,-0.9427109078549455,-0.010509353732776085,-0.2779752186309408,-0.15148325816401365,-0.0650503181799664,0.3642497142727721,-0.6322488821199698,0.0635595582635803,0.26151536293826,-0.9114413997015155,-0.6043743043835261,1.811622493090352,0.051241099029287925,0.19718211069592056,-0.47034367371405594,0.7968471961920417
2317237,0.9574838229835225,0.41085374920520373,0.9007241018694714,-0.6964623660744009,-0.661422063317869,-0.4901892628214281,-0.977823268977859,-0.8825832345545076,-0.42227154261505095,-0.8173362592743062,-0.5687682097600785,-0.7219074860388749,0.10713967922063643,-0.17007862553444666,0.18131683394406398,-0.4706737028555679,-0.046664136941004526,0.8523073766982641,0.008893613713967439,0.7715317251734092,3.27595311096382,-0.2805872737924741,-0.17387975506992312,-0.026701798545311725,0.29301977760844905
2317910,0.5866783510773996,0.05970909862220791,-0.4504221681073776,-0.5201069808800599,2.075188594452111,-0.6100732910484534,0.9096876568255892,0.9006917145294897,-0.4118063585445232,-1.4234952107554062,0.49735484215589215,0.8794262449524152,0.03951740408595194,0.024857177897969592,-0.8806689667451608,-0.48459891339924743,-0.5058452973318743,0.8379527356195385,0.9226816975813676,-1.2316376088252177,0.654718716767849,-0.7036275021933611,0.3882764604653425,0.18129772723244142,-0.23714833984412056
2319190,-0.244224934699697,-1.2213640355543725,0.023954405139989404,-1.3861486131038936,0.13017765487869037,-0.3800474929965886,-0.43025970181811546,-0.3610169586215973,-0.4269336111562462,-3.5599839625351453,-0.29123246055577423,-1.3658691969879797,-0.06289065591032784,-1.0544661079155928,-1.5740645157107958,0.9374699033626186,1.717330408511039,-0.8147426348265294,-1.7624197861541133,1.0507631204698649,0.6512830992375618,9.196696423522103e-05,1.4608071288848836,-4.647342007510735,-0.21438164674547985
2319401,-1.3307007068080638,-0.09434642386801703,0.3159698319656883,0.5586078525143516,-0.20922825958754143,-0.8147035771151344,-0.9778227209542475,-0.8825811465487843,0.9984145419256948,-0.5260972767824693,-0.1360578047882492,0.19532388830287478,-0.45409930374000856,-0.09758611167413286,0.17897412554433265,-1.7240327198351189,1.6203404141944588,-0.07076666192381596,-0.18822923505484215,-0.17354914744045558,-0.8083091320032179,-0.4488242225748373,-0.6136384241909119,0.318776333642407,-0.32813826264081225
2367260,-0.9836258500519158,0.5022595613449667,-0.6195175039089292,1.7855512521677057,-0.08741481959828881,-0.6236189568403665,-0.977823223024599,-0.8825830594695879,0.13120171278907258,-0.7045127208575939,-0.1489087289648365,-0.22325174538178522,-0.29371871732662447,-0.09772424252183086,0.45554921326488296,-1.241831824510356,-0.3916437301395464,0.4368395300984267,-0.2071803922213994,-0.09272194846304961,-0.8041647199059248,-0.8086183216530838,-0.9902243775953722,0.5189112383768211,-0.4949018880365237
2382604,0.500417822159306,-0.28587011129410483,-0.7819468869518226,0.09112073603401216,-1.01540628841298,-0.5372143350418928,-0.9778229941181126,-0.8825821873209365,0.0680985529756518,-0.8396330910177019,-0.14096260287790133,-0.18108422339875546,-0.7056948548360881,-0.09807095802856042,0.23537427229600175,1.2167426045524552,-0.9356044232466341,0.3124125998243978,0.08027175983764669,-0.15202105506725336,-0.8062776539259643,-0.7751974175754214,0.759129528462717,-0.3945945789445628,-0.7236062885795403
2389902,1.3022982270418195,1.455105926622366,0.862389738662444,3.2750000487200994,-0.19085372039697204,-0.4195443737058957,-0.977823355475657,-0.8825835641167628,0.37679821637964345,-0.8446746423584419,-0.30825450211229616,-0.6291379184835016,-0.5303376885233215,-0.09810740286566394,0.3546493852471202,-0.23103548353392553,0.09752821043948433,0.7279729215858942,-0.26901974529765554,-0.08797089220290913,-0.8043051163978103,-0.586757196494624,-0.9399739518844719,0.5858123242473721,-0.6112960918842067
2394582,0.8410049443326513,0.6976584068027575,1.186382094021721,2.880459621319873,-0.3770171528902166,-0.45122436051903214,-0.977823332731549,-0.8825834774602264,1.253099695158811,-0.833913133279546,-0.3428514588379675,-0.3981324951344711,-0.6691047463050118,-0.097991663850296,0.36204361433918314,0.11336987662305785,-1.45180982040909,0.5309121187149477,-0.46238743720493447,-0.04304875881563226,-0.8074171264732718,-0.8103527972759291,0.014286900699211498,0.18757973435523068,-0.3900790377874029
2424282,-1.3370088779259215,-0.6148124557464344,-2.8804269436573997,-0.4526542060372749,-0.906921436819396,1.0084948991876548,-0.7365796434685676,-0.7739997117165637,-0.2528469706986475,0.026844625732464145,-0.12284653001549199,0.059205444297146574,-0.4932916887403609,-0.09584159644518168,-0.10499892665874838,0.06709935040280093,0.8995033205647073,0.8841026559885526,-0.029633558929704203,-0.2055287800189005,-0.7991337557958225,-0.6328753151303405,-0.5682742983056216,0.4547816069414694,-0.28049151252744564
2451112,0.3231857675456124,0.5798603323849004,0.36332865698036315,-0.15010726984755535,-0.48968259667604325,-0.07855955194002327,-0.9568704687091999,-0.8626257577067521,-0.4420402718434242,-1.1821578951807452,0.10054404246635865,2.2082244710614196,3.7459576187546424,0.20146100611399473,-0.11098941317431832,-0.08627200002743148,0.019804377735331787,0.7819047188143954,0.8196417029116336,-0.4270594958937846,1.8228665795320034,1.510093020043074,0.3805416084309766,-0.16242032552446764,-0.02677256817503654
2483988,-0.1345568376236611,-0.5445998872094497,0.20311933366381035,0.18270243788397486,0.8591207865603127,-0.007795388453614145,-0.9775134058270947,-0.8814026357288821,4.4141837183737005,-0.18626289503955998,0.02824918427320096,0.6628087906600415,-0.23728863136625994,-0.09707915798682261,0.6333888137938697,-0.8666972285195027,-2.006374852349022,-1.019779808388198,-0.1314871531837362,0.21505569888486367,-0.8025306380206508,-0.27179221920688895,-0.26660986933222935,0.21911396289939486,-0.580666038240155
2578314,-0.8028613969928553,-1.7010730909470824,0.2061727255596556,-0.7400969666566496,-1.4127229608709766,-0.15158040414154747,-0.9778229813257902,-0.882582138581353,2.2231852640687593,0.2685600605777518,-0.31949623457661674,0.1562985467959224,0.3420015985180095,-0.09766760308363741,0.6183648739700526,0.18153343750099735,-0.8960437378313557,-1.1162063537610618,-0.2506763765625192,-0.48244974185383815,-0.8026373300680487,-0.18619041180498264,2.7710270967833774,-0.35855074352288757,-0.32813826264081225
2588525,-1.645256647544273,-1.5833678231008077,-0.25706216155653616,1.4590410991056737,-1.3980671765553008,0.22175021282135327,-0.1920722277962964,0.02835612753539026,0.4112359040623912,0.10751525737862731,-0.27233925611725934,-0.3033139738212415,-0.4095583184111799,-0.09791819491570483,0.3852103740024094,-1.6862983529410445,0.4973627846058245,-1.8970885957616954,-0.09176559828155981,-0.5431711044575981,-0.8042621684523152,-0.2222209098002307,0.9782790404921498,-0.5326679205225326,-0.19155091231659022
2592990,-1.6325723733680921,-2.1660313485138434,-2.3864507980641583,0.20357924561720742,-1.1087019401780172,-0.46774165176299043,-0.977823041489397,-0.8825823678086214,2.532909800543971,-0.1417500733094085,-0.2864494372746175,-0.24929631597719873,-0.34040187911198105,-0.09794960975259687,0.37900029238529104,-1.514878509925105,0.7269269119591911,-2.7874344228259424,-0.25022439884444286,0.21137532627251604,-0.805945849757669,-0.6592233943974856,1.607588296321781,-0.5052230551172092,-0.21378606236930395
2610058,-0.3026195721430628,-2.1668095683224675,-1.4814369406632328,-0.023140569639465505,-0.9205558628960706,-0.45077924506423994,-0.3953671267306593,-0.3277843941553745,4.304649662001716,-0.2823297508307035,-0.2453299026003698,-0.11419267478974901,-0.18252177092749686,-0.09791663100868808,0.48869256229856606,-0.05285354372234118,0.34559978633444405,-0.33814880151939136,-0.17741957211021217,0.9812050505870151,-0.8084841142574809,0.01999425254353599,-0.23799468679344804,1.860728137706775,-0.6521361634098476
2628972,0.3750641036900747,0.041498977438644544,0.07369682189995429,0.10414948613427194,0.618077196060065,-0.5268712415077561,0.7462000395100762,0.018140176416716006,-0.4000179439151252,1.4612942843298038,-0.06001600248135238,0.1132824664468821,-0.37426376213962376,-0.09301314384844046,-0.23221426481100793,-0.8301409394544826,0.619869901653451,0.43244769499687225,0.4124006848981156,-0.512290940026171,-0.8033051580346853,-0.2766202080263825,-2.0010968738474264,1.0664633252667235,-0.5886071632589303
2642645,0.599463506425037,0.12184075866602373,-0.8439917857562238,0.019576475996541057,0.6654060564273112,-0.4367804433010146,1.3126341298543016,1.299114451006751,-0.3361834748637245,1.3394172931568336,-0.006641244243797614,-0.34734514424191726,-0.22780488328169327,-0.10274905537293338,-0.06350247217422675,0.12796709073397167,0.13514528807968182,0.4317193168807485,0.165896577881719,-0.1615126152113248,-0.22210255595466635,2.3355010346549854,-1.4877144001333,0.4674169222716006,-0.4322280859648593
2685459,-0.2121683713376495,-1.8480800673585824,0.9501096055798448,2.127537181438182,-0.8673802160497521,-0.4029451655840631,1.733119552164529,4.2241699969364825,3.7148419280007077,-1.6046231801704198,-0.2692391885063843,-0.7976869779196881,0.1196412580610494,-0.09806694214349085,0.3719221734955136,3.1699674480690176,-0.540217489072449,-1.828185851658006,-0.15017072759521455,0.0199110773251283,-0.8032717342869737,0.05830171749951147,-1.0475034384914184,1.0020481664206244,-0.5091959130704622
2693184,0.6458954048118509,0.0428733744135603,-0.17091648029755643,-0.9716745373429181,-0.601600915706336,-0.520874138005172,-0.977823225149217,-0.8825830675645217,-0.4416134256702053,0.09329532776134666,0.5530771497219876,0.20652484176614197,-0.09409388313477364,-0.065515841259664,-0.2263610481247688,0.6873652242260505,-0.33404478557367306,0.27642076186216363,-0.16751909236669957,-0.02028223092912807,0.6491349330471315,0.5282824933997274,-0.5528181810035036,0.14583752673605752,-0.15707480857607048
2712262,0.6538590446675825,1.2955009484416553,1.2222208549605078,1.644534952839792,-0.08873970395132107,5.049394465730385,2.5008089271460303,2.226336005505951,-0.434627466163131,-0.5063299974616828,0.12640140194155805,1.1096255189704631,1.9731444851191065,0.20210125741900406,0.19169481129617896,0.38543141214532606,0.010918576037413754,1.0297330894543728,0.016232665452900797,0.4853972926688119,0.6485459760379649,2.3596415425222217,-0.11445922127031191,-0.2713273650646897,0.31489838735573195
2722506,0.05238867459345929,1.1733713719101648,-0.7045557932817361,-0.09817185500464119,-0.4319828191280192,-0.3713809843413258,1.713521564982579,1.6809661078391227,-0.44614432264990045,-2.483359034038141,-1.3120957652655794,-2.6044104072037997,2.6063072710137485,-2.481967488910042,-0.4048477680469099,1.9073920739032426,-0.0011087190385670796,0.7890433766769345,-0.8893227958832729,-0.1252208935159445,1.824109747087033,0.17498067112864707,-0.18833487974898563,-0.7266588845918394,6.297031901069316
2832556,-1.3263511153803604,1.3405279001221493,-2.0399931755165723,-0.6287536900413773,-0.45289156936788433,-0.15550780517840676,-0.9657447927065285,-0.8710785983872611,-0.4408923871253761,-0.6081824612419889,-0.7216705334782814,-0.8414194141674084,-0.3452049985939882,-0.22274608733933876,-0.8302542970579677,1.620655973449848,0.8898418073948113,0.07855432377613307,-0.1983580053646634,-0.0005910770785726935,0.6655226406896474,0.3151269191403537,1.0631587444451136,-1.6363700558034289,1.5380392426186582
2845748,-1.1032424704490196,-1.9472445802665288,-1.1686597424855012,0.20708495633366109,-1.3993377103472942,1.6790365962219955,1.0957861834699767,1.0925635389695345,0.29064089098632767,-0.8704917863574246,-0.27954408684760534,0.5086755883183178,0.21138431571334465,-0.09760215015232128,0.447162622572659,-1.9143248194482025,0.6527366842488125,-0.781114246687592,-0.22248497025480407,0.23166737959375316,-0.8084177671127369,0.2135676932064314,-0.27936069506631384,1.0242139077747516,-0.6807242134777247
2872625,-0.16053524182022838,-0.9167246488867433,-0.5342911384159029,-0.4723202880675583,-0.03196933674306532,1.1559410538436512,-0.9778227460226564,-0.8825812420610584,-0.4016379922499947,0.5304490497878791,0.6471278214764965,2.7965641321294545,0.8337049283932338,0.43300675637110286,0.674410316402051,0.7997955182745757,-4.490181953118559,0.33425311044827066,-1.3915161891509729,5.564515657494087,-0.21540411551618716,1.9325789698611042,-2.0804876036157687,1.0940873270906952,-0.40199072531592317
2885862,1.5571019366468255,-0.4546799226824318,0.11029041599040332,-1.169317018228208,-0.2831270952996282,-0.6898009417161238,-0.20479364195042263,-0.14625929441820135,-0.4326563116501247,-0.15451087891677986,-0.642736792419795,-0.005599907926730868,-0.5796467862919777,-0.08167048880806689,0.9187378181961932,1.5822756597238006,-0.04984909722263556,-0.7612849377023619,3.11851199463344,-0.16236459256174718,0.6505675881748654,-0.549611523696118,-0.06844565355544534,0.16916420677741797,-0.20132460464733548
2916823,1.1726022017926776,-0.6368190969743146,1.4067128360082661,-1.1719461093051458,-0.0583204917488102,0.0047080741922807656,-0.9778217096120451,-0.8825772932689946,-0.4027730749939178,-0.5381901285269164,0.272920835759794,-0.507383572639842,-0.5297887456282869,-0.10455530025720806,-0.03295755411909162,0.4827573313345164,-0.62061012159078,-0.3319982511456512,0.98096842271375,-0.14538850875060066,-0.207135408503966,-0.7686913186102904,-0.4054352474889729,0.7848218792074444,-0.5428289131500234
2935369,-0.950595464675187,-2.3953646602872847,0.6526446399721961,-0.7475722271270883,-1.4127229608709766,0.12152678139621445,-0.9778230027660867,-0.8825822202702823,1.411343160523887,-0.7500954859802005,-0.23650375501184542,-0.15000619218915298,-0.07350170413383093,-0.09787654308713763,0.37782426876427894,-0.6833545232061999,-0.22694095882812124,-1.7195570588559845,-0.24325602741458105,0.43816627467264035,-0.7992479456637475,0.9521446842806646,0.699086530941206,0.7676434238105732,-0.41985825660834636
2944076,-0.4289147793800719,1.2025750707143001,-0.3327461297850463,-0.1061400451953619,-0.23376092163552253,-0.5606171576686231,1.0141950004472169,0.4011296078880896,-0.44325083990031383,-0.9692627822097382,-0.28614565097337674,-0.6116528482433379,-0.27150651915525004,-0.12974676264616813,-0.3403990227723555,1.4320398360006168,1.1159171848510747,0.6503051441970621,-0.14811719339790608,-0.01648132974691872,0.6496581928846478,0.19205014796185194,1.9924259689311936,-1.5178815249813231,3.6245206194727166
2945181,1.5104589086020188,-0.1996879190404031,0.46079211054963126,-0.49854882364900605,-0.2002605490504995,1.1487643738979878,0.2835207228770462,0.31886714269170574,-0.420753927209815,0.7193989297702875,-0.6162812458181263,-0.196434238822558,-0.6973711821338932,-0.09224648849084721,0.7979392281337011,0.015226206272039139,-0.5034714210406883,-0.7776855797955917,0.431905898247765,-0.12129979643439526,-0.8082659083976076,-0.73061167397952,-1.7722479709742311,0.8515221791731414,-0.7057387572871171
2947334,-0.24065707485675586,0.9960429429044306,0.6314166771943037,0.02214562591332263,0.6349333945207024,-0.5721698725432064,0.7764394967671902,0.10071917780036342,-0.44344169960476826,0.0010617198100124072,-0.6976977242637742,-0.2616897325961786,-0.3953773612114198,-0.08512390424357208,-0.5773949191910026,1.4689609143201665,0.04398193646825841,0.14816854566149576,0.11065716203560517,-0.4120508636012051,-0.22102976533386065,-0.18415515898830517,0.5755919137604367,-0.8683559669174274,1.602544011753314
3014537,-0.17860543545300336,1.5390456486918298,1.343395156782128,0.5997199367687891,-0.18708810405812523,1.1384264684555403,-0.2329376471010255,-0.4457802947168584,-0.42737976845101117,-0.4722828034831767,-0.5040464427396505,-1.9057839009039201,1.2847259319486863,-0.213950258644336,0.37719564019744434,0.15430623736348828,0.9243461965413077,1.1125866894226333,0.10593780594861733,0.6536522345620552,0.6558972815812009,0.7406287659336552,0.21213113766180533,-0.5175403247107137,0.48997058930173365
3029304,0.7205542484405427,1.7068634671912617,1.4914622901493244,0.33054093157160663,-0.5837479209091934,-0.363490540670196,0.2862270947986391,1.274158690114073,-0.4485059627563616,-0.3990421293117457,0.6789190171017081,0.5513199113026775,0.7584518235946038,0.25005446379693586,-1.084165804313314,1.616109506612523,0.7076063762253414,0.7499647695511779,1.8336292644181778,-0.5071613725552605,3.278147964886353,0.3957789122367016,0.6763333605209355,-0.8032886483691026,2.9361570175219636
3067890,-1.42408802997456,0.4152106269396148,-1.3352821920514084,-0.5896437686312672,0.7499118798243194,-0.20601645709672495,0.3284367888531863,0.34094577632641765,-0.4390925377183176,-0.37559300820980446,0.1607580033140494,-0.4306672339828114,-0.45347292521440385,-0.11233487415951142,-1.4382665711682263,1.0827193371726882,0.7956495206431106,-0.3110410623340614,-1.5910125096630952,-0.13550316509484442,0.6564101453267095,-0.40829619575275533,0.42080602091210917,-0.6092539693006672,0.7598817149458201
3093550,-0.10313986736155667,0.501216659275201,0.48421377681041283,-0.22362172182911627,-0.2766357572287397,-0.5131419512634808,-0.724488238830546,-0.6412779894131027,-0.4447542079343937,-1.8148482737072698,-0.3285992593920196,-0.11793689060315167,-0.3121389724791128,-0.05859499735699109,-0.3374563493398843,1.6723708960908852,0.3968966664074238,0.6968250694832645,-0.06650647972605397,-0.039818193492846744,0.6548765563122606,0.8118612509465162,-0.07901057615592362,-1.075686226019721,3.388351365415482
3100166,-1.8916478427175771,0.08058858308227085,-0.43250480956672577,-1.1474912751121236,-0.6559347048926445,0.4590040655562428,-0.41768596965838334,-0.34904354601683385,-0.444900362064319,-1.2031093442905079,0.031349664420815944,0.1266114385859596,-0.12042131432081252,0.3583875120597934,-0.40927916081749977,1.902862839903688,-2.1514014577529528,-0.9456528000523614,-1.6616394925280404,-1.0725514320930758,3.2905579563110408,0.1797640841660276,0.39080204842429234,-0.8352612546557081,0.9033136516443199
3105376,-0.6300379988773439,-2.3917357262708574,-0.1342741763268049,0.6111897987325159,-1.4127229608709766,0.06056848022508476,-0.9778229059865912,-0.8825818515340891,4.172249135703073,-0.19992017418594488,-0.2936578335274743,3.005135037752868,2.753156580026006,-0.09638368075593969,0.3797392378076477,-0.983369859173422,-2.663970871436791,-2.3811246981070653,-0.22091099177042253,0.4501375474575447,-0.8014727133344657,0.23262005702918256,2.3436759866112866,-0.3156148130264844,-0.45201981293470805
3113885,-0.8932250948891911,0.2807030740781859,0.591651660444596,0.5017754486143015,0.8990038091878784,2.664950889044885,1.0104250651033677,0.17663753247288638,-0.4292546788907614,-0.3512024471678536,-0.7408777517210914,-0.013429549810114176,-0.16844588325852422,-0.06266565534112571,0.22713567387417286,-0.7462829100013574,-1.1506359204076682,0.7522745169195142,-1.139105520498342,-0.1337500771363767,-0.220913693426249,-0.45378264916884686,-0.08331955758265144,0.18899309893421298,-0.08423841206476251
