3,original_shape_SurfaceArea,original_shape_Compactness2,original_shape_Maximum2DDiameterRow,logarithm_glrlm_GrayLevelNonUniformity,wavelet-LHL_glcm_InverseVariance,wavelet-LLH_firstorder_Skewness,wavelet-HHH_firstorder_Skewness,wavelet-HHH_glszm_GrayLevelNonUniformity
2305736,-0.2574246368912275,1.3405010346684239,-0.11668349885589839,0.23834450916697977,0.39579097164516835,-1.22981447814678,0.10685799632822454,-0.2858807015962344
2308926,0.5542761430270982,0.1738088178784101,0.6156503918132464,-0.14277248921983912,-0.9623590092907935,0.1340090823487326,-0.7639357712199241,0.21688672541792403
2317237,-0.19973275521622283,0.877406571894453,0.08863576624677008,-0.7923066073867044,-0.8373491127500297,0.024600604282451057,0.7089522459957214,0.31951835019844527
2319190,-1.5481153133891665,-0.306656042208137,-2.377961578130232,-1.4348393218114632,-3.5720176403501664,1.775548603049075,1.007865520105722,-0.012772858263214252
2319401,0.08759345570091473,-1.3771777760781028,0.20966946084753618,0.37695503559487836,-0.5469574308421443,1.679275949096235,-0.3027435113234858,-0.24753983562334728
2328060,0.775081932815646,-0.4617177142819393,0.8343627613398263,1.1878432811054689,-0.22393592274204105,0.6921014011780979,-0.19287611430354482,-0.31705898821217804
2367260,0.4302425799841506,-1.0351994393534414,0.7628020389702248,1.5200128773602792,-0.724853811470963,-0.3178275114300715,-0.21621913372681106,-0.3954260329484591
2382604,-0.7284502450090512,0.42705222414324706,0.07082484902120639,-0.0585702009955956,-0.8595810763964598,-0.8577650579826804,-0.27969799178301863,-0.4282896323537048
2389902,0.53591217494523,1.2171576488830427,0.778173734655169,2.907628742353126,-0.8646079603689838,0.16772650154458218,-0.21113319494585253,-0.5287061860929931
2394582,0.19295335426841131,0.7626380935411935,-0.11656351643722947,2.5400628631440956,-0.8538777597119507,-1.3701525874364695,-0.1630446841373133,-0.4282896323537048
2451112,0.34593028688976996,0.2524226822122709,0.680591637573181,-0.2833055586773433,-1.2011093743085124,0.09057751620294491,-0.5741227672144639,0.34423004682146213
2471608,1.5619437043484734,-1.1610261947267393,0.13550945754851568,2.923530543081714,-0.1438467708963021,-0.160925546972731,0.34583289510528403,-0.4550673800171937
2477547,0.02347151319812275,0.5621273989984581,0.1487166110006928,0.8606376911157391,-0.7663004834756009,-0.7940355217471589,-0.08672251106122245,-0.4282896323537048
2578314,-1.4581609409883298,-0.8570893694571563,-0.7881613445903849,-0.8329579303262403,0.24538801262177926,-0.8184969643616955,-0.6334172450295379,-0.5287061860929931
2588525,-0.33853118995848225,-1.687114711369871,-0.13121798781052868,1.2158260738133333,0.08481173652237715,0.5646038894476456,-0.6984186080927436,-0.12703997113644228
2592990,-0.9777510533670135,-1.6746166957375328,-1.4435919479389447,0.046199571830631614,-0.1637284073845354,0.7924701549155914,0.10931271394608585,-0.3198397543154903
2594215,-1.2346057249840066,-1.5144660064511741,-1.2728279883709175,-0.20273862149470087,0.0025909185061503987,1.4835646196381305,0.02090507097665485,-0.3579980447361427
2610058,-1.6080429162354395,-0.3641932005409644,-0.8328294531203613,-0.1650195135696902,-0.30389909692682976,0.4139633340132748,0.9334045864152949,-0.5728894697379908
2628972,-0.25517505529554074,0.3035392259819366,0.4738706695556188,-0.046432220568208914,1.4346522187421342,0.6862049408694011,-0.6653618271908212,-0.5287061860929931
2642645,-0.09020799897142853,0.5246435007961348,1.3693389394187159,-0.1252230127652659,1.313129803886206,0.20506536236099912,-0.28985857317489333,-0.4523896052510858
2685459,-1.169909034665938,-0.27507020414968036,-0.10606677269370449,1.8386173853893282,-1.6223455824774662,-0.4653024152179036,-0.09564706669431956,-0.5287061860929931
2693184,-0.2855650560533937,0.5703935834431396,-0.2930279594261095,-1.0487026486438966,0.0706331768981015,-0.26065457006315756,-0.13867343683023092,0.48260764834412023
2712262,0.7933389515869982,0.5782402835400319,0.6669911052229461,1.388637797785256,-0.52724766040004,0.08175743411112665,0.4026493678227605,0.2149420386380768
2722506,0.7283991042938225,-0.014397969399250502,1.2952177413590513,-0.23492094434362212,-2.498524933105988,0.06981909320289688,-0.25100879647432633,6.832324314629525
2809900,0.958932413786972,-1.5232276911571747,0.17110104246699329,-1.0466567478436863,-1.6760720127483342,1.3364850319318202,0.3419379813888382,1.8283441934892322
2825428,-1.2502340080084051,-1.207959339534042,-0.5178589609586387,-1.2344607329747,0.5320435175447903,1.9867657008859692,0.2589558674097015,-0.22227373500510575
2845748,-1.4789362613310248,-1.1530595841946656,-0.306732116620242,0.04946559871217769,-0.8903499946384957,0.7188286399390026,0.1310350710980314,-0.5143609641299793
2847171,2.36684813509715,-0.9630661129074992,1.7975569952501156,-0.3626196246946327,-0.021822024839335735,0.15565382413411089,0.5563576616573341,2.149677165458329
2872625,-1.003375347353469,-0.2241952663414869,-0.7606619815805763,-0.5834890205218992,0.5065150890838613,-4.386052845740617,5.839774009234549,-0.2217184360905251
2885862,-1.1928750901866556,1.4682197673447541,-1.3819168023941206,-1.2328324036967597,-0.1764520880234348,0.021439200044750337,-0.29077060292359674,-0.004995236594484716
2916823,-1.4719201773003696,1.089366107285826,-1.6236069158297093,-1.2352817450217615,-0.5590151008940273,-0.5451004618651965,-0.2725979444080018,0.011180461659841412
2944076,1.7200521799720006,-0.4886338624514119,1.1550127913380064,-0.24234435302307283,-0.9888336363675834,1.1785834462609377,-0.13460462567188483,3.1900911299087222
2945181,-0.9703505264354458,1.422261655311961,-1.4097158862761068,-0.6079243231469976,0.694915257821309,-0.42882812200161385,-0.2468113172993765,-0.6210894155327528
3029304,1.8693149556006727,0.6439561209445669,1.4655765897778394,0.16448094550682074,-0.42027192448101713,0.7732925143352946,-0.6598706974922062,2.286631094960611
3062868,-0.01709635802362843,-1.5916473904057327,-0.6087703343317001,-0.8808036590832594,-1.1793745006308594,-1.133348804849864,0.4628315385782853,-0.13227909567940355
3067890,0.6566917593995595,-1.469193780193564,0.3355313380952106,-0.69279114849247,-0.396891023827564,0.8606844895094066,-0.2620158233155384,0.11109071344597002
3093550,-0.4038856448049166,-0.1676426976059875,0.3397831117196256,-0.35179386127088624,-1.8319590688627219,0.46488082111000417,-0.15958640948007133,2.7014500912088164
3100166,0.8031160446291644,-1.9298878465271916,1.1743595152394068,-1.2124988766341047,-1.2219998694384422,-2.064570027966137,-1.2651127895079306,1.1943814751373172
3105376,-1.634616358086281,-0.6868037463871709,-1.2092803063524133,0.4259419782500492,-0.2217292741838905,-2.5733484657638055,0.364904307407206,-0.5287061860929931
3113885,0.5519012648742191,-0.9461261478504425,0.26792429794020123,0.3240082371014151,-0.37257142216212563,-1.0712061769456753,-0.2601391673581663,0.10569015929178599
